plan_key,created_at,updated_at,status,kind,script,dataset,split,tracker_family,variant,tag,run_root,summary_csv,checkpoint,calibrator_npz,log_path,notes,laplace_primary_only,laplace_no_det_score,laplace_decay_scales,laplace_min_history,laplace_proto_mode,cmc_method,name,epochs,batch_groups,seq_override,det_root,analysis_dir,run_base,run_heuristic,run_learned,laplace_disable_pole_bank,exit_code,lr,hist_hidden,pair_hidden,anchor_alpha,delta_scale,min_history,max_history,disable_set_encoder,disable_background,allow_empty_val,run_current_learned,run_haca,haca_disable_set_encoder,haca_disable_background,haca_version,disable_hist_gate,disable_ood_gate,loss_shift_weight,base_npz,comp_topk,comp_margin_quantile,comp_margin_temperature,comp_delta_scale,duel_margin,loss_duel_weight,samebase_run_root,strongsort_run_root,mot20_run_root,run_samebase,run_strongsort,run_mot20,stop_if_samebase_weak,stop_if_strongsort_collapses,main_train_run_root,main_pipeline_plan_key,run_transfer_for_best,poll_secs,stop_reason,haca_mode,wait_for_mot20_summary,wait_for_strongsort_summary,wait_for_strongsort,gpu_idle_mem_mb,wait_for_process_pattern,wait_for_process_grace_secs,best_candidate,best_hota,best_assa,best_beats_heur,zip_path,queue_label,best_mot20_label,best_mot20_ckpt,wait_plan_key,reason,queue_name,queue_root,oracle_group_jsonl,graph_topk,graph_min_detections,graph_min_committed_matches,detector_filter,val_sequences,experiment_name,seq_ids,owneralt_min_gap,owneralt_max_gap,owneralt_min_tracklet_len,owneralt_min_box_iou,owneralt_owner_max_tracklet_len,owneralt_owner_alt_det_min_score,owneralt_owner_alt_det_min_box_iou,owneralt_max_owner_edge_deficit,owneralt_owner_alt_bonus,owneralt_block_owner_on_reclaim,owneralt_gap1_min_box_iou,owneralt_gap1_owner_alt_det_min_box_iou,owneralt_gap1_max_owner_edge_deficit,owneralt_evidence_mode,owneralt_max_joint_penalty,owneralt_gap1_max_joint_penalty,reference_results_dir,track_high_thresh,track_low_thresh,new_track_thresh,track_buffer,match_thresh,proximity_thresh,appearance_thresh,reference_results_dirs,graph_assoc_top_k,graph_assoc_max_rows,graph_assoc_max_cols,graph_assoc_row_margin,graph_assoc_col_margin,graph_assoc_min_reclaim_time_since_update,graph_assoc_max_reclaim_time_since_update,graph_assoc_min_reclaim_tracklet_len,graph_assoc_recent_owner_max_time_since_update,graph_assoc_recent_owner_max_tracklet_len,graph_assoc_min_box_iou,graph_assoc_reclaim_bonus,graph_assoc_recent_owner_penalty,graph_assoc_iou_bonus,graph_assoc_score_bonus,graph_assoc_min_assignment_gain,graph_assoc_max_cost_delta,graph_assoc_force_match_cost,graph_assoc_allow_match_count_drop,graph_assoc_col_only_min_assignment_gain,graph_assoc_col_only_max_cost_delta,graph_assoc_allow_col_only_blocks,graph_assoc_require_row_involved_strict_reclaim,graph_assoc_row_involved_min_assignment_gain,graph_assoc_protect_young_active_rows,graph_assoc_young_active_max_time_since_update,graph_assoc_young_active_max_tracklet_len,graph_assoc_young_active_min_reclaim_gap,graph_assoc_young_active_max_cost_delta,graph_assoc_protect_stale_lost_owner_rows,graph_assoc_stale_lost_owner_min_time_since_update,graph_assoc_stale_lost_owner_min_tracklet_len,graph_assoc_stale_lost_owner_active_max_time_since_update,graph_assoc_stale_lost_owner_min_introduced_edge_utility,graph_assoc_dump_candidate_rows,graph_assoc_commit_checkpoint,graph_assoc_commit_device,graph_assoc_commit_score_margin,graph_assoc_commit_replace_rules,graph_assoc_commit_gate_only,graph_assoc_commit_decision_mode,graph_assoc_commit_threshold,graph_assoc_commit_neutral_risk_weight,graph_assoc_commit_positive_threshold,graph_assoc_commit_neutral_threshold,package_mode,device,score_margin,graph_assoc_commit_safety_min_gain,graph_assoc_commit_safety_max_cost_delta,graph_assoc_commit_safety_require_reclaim_improve,graph_assoc_commit_safety_require_same_match_count,graph_assoc_candidate_rerank_top_k,graph_assoc_learned_commit_rerank_candidates,teacher_mode,source_manifest,reentry_memory_enable,reentry_memory_use_low_score,reentry_memory_max_gap,reentry_memory_max_size,reentry_memory_min_similarity,reentry_memory_min_det_score,reentry_memory_app_weight,reentry_memory_iou_weight,reentry_memory_score_weight,reentry_memory_gap_weight,reentry_memory_compete_primary,reentry_memory_confirm_streak,reentry_memory_confirm_gap,reentry_memory_confirm_min_similarity,reentry_engine_enable,reentry_engine_hilbert_order,reentry_engine_bf_threshold,reentry_engine_spatial_radius,reentry_engine_max_spatial_radius,train_seqs,val_seq,manual_fix,haca_run_root,haca_checkpoint,stage1_run_root,eval_run_root,stage1_checkpoint,haca_no_background,no_background,track_exit_code,note,smoke_test,train_root,seq_name,seq_id,tracker_output_dir,rgot_analysis_dir,rgot_analysis_only,rgot_top_k,rgot_row_margin,rgot_col_margin,rgot_max_rows,rgot_max_cols,event_count,candidate_blocks,trigger_blocks
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/20260508_013000_graphassoc_candidate_rerank_smoke2,2026-05-08T02:07:33+08:00,2026-05-08T02:09:02+08:00,failed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_013000_graphassoc_candidate_rerank_smoke2,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_013000_graphassoc_candidate_rerank_smoke2/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_013000_graphassoc_candidate_rerank_smoke2/logs/compare.log,graph-assoc tracking failed with exit code 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_candidate_rerank_smoke2,2|5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,0,outputs/20260507_124500_graphassoc_commit_structrisk_mot20/train_policy/best.pt,cuda,0.0,0,0,policy_score,0.0,nan,nan,nan,,,,nan,nan,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/20260508_020000_graphassoc_candidate_rerank_smoke3,2026-05-08T08:06:57+08:00,2026-05-08T08:08:46+08:00,failed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_020000_graphassoc_candidate_rerank_smoke3,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_020000_graphassoc_candidate_rerank_smoke3/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_020000_graphassoc_candidate_rerank_smoke3/logs/compare.log,graph-assoc tracking failed with exit code 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_candidate_rerank_smoke3,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,0,outputs/20260507_124500_graphassoc_commit_structrisk_mot20/train_policy/best.pt,cuda,0.0,0,0,policy_score,0.0,nan,nan,nan,,,,nan,nan,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/20260508_081600_graphassoc_candidate_rerank_smoke4,2026-05-08T08:17:51+08:00,2026-05-08T08:38:34+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_081600_graphassoc_candidate_rerank_smoke4,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_081600_graphassoc_candidate_rerank_smoke4/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_081600_graphassoc_candidate_rerank_smoke4/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_candidate_rerank_smoke4,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,0,outputs/20260507_124500_graphassoc_commit_structrisk_mot20/train_policy/best.pt,cuda,0.0,0,0,policy_score,0.0,nan,nan,nan,,,,nan,nan,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/20260508_131453_graphassoc_candidate_rerank_smoke5,2026-05-08T13:14:54+08:00,2026-05-08T13:36:53+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_131453_graphassoc_candidate_rerank_smoke5,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_131453_graphassoc_candidate_rerank_smoke5/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_131453_graphassoc_candidate_rerank_smoke5/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_candidate_rerank_smoke5,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,0,outputs/20260507_124500_graphassoc_commit_structrisk_mot20/train_policy/best.pt,cuda,0.0,0,0,policy_score,0.0,nan,nan,nan,,,,nan,nan,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/20260508_164734_graphassoc_candidate_rerank_smoke6,2026-05-08T16:48:15+08:00,2026-05-08T17:14:49+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_164734_graphassoc_candidate_rerank_smoke6,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_164734_graphassoc_candidate_rerank_smoke6/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_164734_graphassoc_candidate_rerank_smoke6/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_candidate_rerank_smoke6,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,1,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,0,outputs/20260507_124500_graphassoc_commit_structrisk_mot20/train_policy/best.pt,cuda,0.0,0,0,policy_score,0.0,nan,nan,nan,,,,nan,nan,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/20260508_220000_graphassoc_candidate_rerank_fixcheck,2026-05-08T19:01:43+08:00,2026-05-08T19:26:48+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,botsort_graphassoc_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_220000_graphassoc_candidate_rerank_fixcheck,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_220000_graphassoc_candidate_rerank_fixcheck/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/20260508_220000_graphassoc_candidate_rerank_fixcheck/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_candidate_rerank_fixcheck,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,1,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,0,,,0.0,0,0,,nan,nan,nan,nan,,,,nan,nan,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_230500_graphassoc_02_05,2026-05-08T21:24:27+08:00,2026-05-08T22:53:14+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,graphassoc_20260508_230500_02_05,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_230500_graphassoc_02_05,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_230500_graphassoc_02_05/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_230500_graphassoc_02_05/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_20260508_230500_02_05,2|5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,1,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,0,,,0.0,0,0,,nan,nan,nan,nan,,,,nan,nan,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_234320_graphassoc,2026-05-08T23:43:21+08:00,2026-05-09T00:38:32+08:00,completed,eval,scripts/run_graphassoc_commit_mot20_submit.py,MOT20,test,BoT-SORT,graphassoc_20260508_234320_mot20_test,20260508_234320_graphassoc_mot20_test,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_234320_graphassoc,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_234320_graphassoc/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_234320_graphassoc/precheck.log,graphassoc commit MOT20 test submission complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260508_234320_graphassoc/20260508_234320_graphassoc.zip,,,,,,,,,,,,,,20260508_234320_graphassoc_mot20_test,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/outputs/20260507_124500_graphassoc_commit_structrisk_mot20/train_policy/best.pt,cuda,0.0,1,0,positive_probability,0.022,1.0,0.022,0.5,test,,,nan,nan,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_213928_graphassoc_sparseedit,2026-05-09T21:39:28+08:00,2026-05-09T21:45:11+08:00,cancelled,analysis,scripts/run_graphassoc_sparseedit_mot20_next5h.py,MOT20,val_half,BoT-SORT,graphassoc_sparseedit_mot20,graphassoc_sparseedit_20260509_213928,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_213928_graphassoc_sparseedit,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_213928_graphassoc_sparseedit/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_213928_graphassoc_sparseedit/logs/queue.log,superseded by restarted batch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparse_edit,/gemini/code/FMtrack-main/FM-Track/outputs/20260509_100047_graphassoc_bridge_mot20_next5h/set_predictor_inputs/source_manifest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit,2026-05-09T21:41:39+08:00,2026-05-09T21:46:32+08:00,failed,analysis,scripts/run_graphassoc_sparseedit_mot20_next5h.py,MOT20,val_half,BoT-SORT,graphassoc_sparseedit_mot20,graphassoc_sparseedit_20260509_214138,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/result.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/logs/queue.log,eval failed with exit code 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparse_edit,/gemini/code/FMtrack-main/FM-Track/outputs/20260509_100047_graphassoc_bridge_mot20_next5h/set_predictor_inputs/source_manifest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/03_eval_valhalf,2026-05-09T21:43:46+08:00,2026-06-18T00:50:35+08:00,interrupted,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,graphassoc_sparseedit_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/03_eval_valhalf,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/03_eval_valhalf/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/03_eval_valhalf/logs/compare.log,restarted after loader fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_sparseedit_20260509_214138,2|5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,1,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/02_train/best.pt,cuda,0.0,1,0,,nan,nan,nan,nan,,,,nan,nan,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_083000_graphassoc_sparseedit,2026-05-10T08:28:09+08:00,2026-05-10T09:41:47+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,graphassoc_sparseedit_mot20,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_083000_graphassoc_sparseedit,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_083000_graphassoc_sparseedit/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_083000_graphassoc_sparseedit/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_sparseedit_20260510_083000,2|5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,1,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/02_train/best.pt,cuda,0.0,1,0,,nan,nan,nan,nan,,,,nan,nan,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_101500_graphassoc_sparseedit_gateonly_seq2,2026-05-10T10:14:08+08:00,2026-05-10T10:36:43+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,graphassoc_sparseedit_mot20_gateonly_seq2,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_101500_graphassoc_sparseedit_gateonly_seq2,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_101500_graphassoc_sparseedit_gateonly_seq2/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_101500_graphassoc_sparseedit_gateonly_seq2/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_sparseedit_20260510_101500_gateonly_seq2,2,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,1,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/02_train/best.pt,cuda,0.0,0,1,,nan,nan,nan,nan,,,,nan,nan,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_root:/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_110000_graphassoc_sparseedit_gateonly_seq5,2026-05-10T11:48:39+08:00,2026-05-10T12:45:35+08:00,completed,eval,scripts/run_botsort_graphassoc_mot20_eval.py,MOT20,val_half,BoT-SORT,graphassoc_sparseedit_mot20_gateonly_seq5,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_110000_graphassoc_sparseedit_gateonly_seq5,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_110000_graphassoc_sparseedit_gateonly_seq5/summary.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260510_110000_graphassoc_sparseedit_gateonly_seq5/logs/compare.log,graph-assoc MOT20 eval completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graphassoc_sparseedit_20260510_110000_gateonly_seq5,5,,,,,,,,,,,,,,,,,,,,,,,,,/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq2_rebuild_20260417_175642/track_results|/gemini/code/FMtrack-main/FM-Track/external/BoT-SORT-main/YOLOX_outputs/botsort_current_base_mot20_seq5_rebuild_20260417_162603/track_results,3,4,4,0.03,0.03,1,8,20,1,8,0.6,0.08,0.05,0.04,0.02,0.01,0.05,0.0,0,0.01,0.05,1,0,0.01,0,1,20,2,-1.0,0,9,100,1,0.0,1,/gemini/code/FMtrack-main/FM-Track/outputs/mot20/20260509_214138_graphassoc_sparseedit/02_train/best.pt,cuda,0.0,0,1,,nan,nan,nan,nan,,,,nan,nan,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
